kc_id,glomerulus,synapses
720575940636364133,DL3,15
720575940636364133,VM4,19
720575940636364133,VM5d,28
720575940636375653,DC1,9
720575940636375653,DM3,20
720575940636375653,DP1m,11
720575940636375653,VA2,16
720575940636375653,VC5,10
720575940636422372,DC2,25
720575940636422372,DC4,20
720575940636422372,DL1,36
720575940636422372,VA4,13
720575940636430437,DA4l,13
720575940636430437,DL2v,17
720575940636430437,VC4,30
720575940636430437,VM3,10
720575940636447630,DM2,19
720575940636447630,DM3,36
720575940636447630,VA3,28
720575940636447630,VA7m,13
720575940636488878,DA4l,5
720575940636488878,DA4m,6
720575940636488878,DC1,14
720575940636488878,DL5,18
720575940636488878,VC1,11
720575940636519598,VA5,19
720575940636519598,VL2p,5
720575940636551086,DA1,16
720575940636551086,DC3,20
720575940636551086,DM3,11
720575940636551086,DP1m,7
720575940636551086,VA6,13
720575940636551086,VM1,24
720575940636551086,VM2,5
720575940636553306,DM5,22
720575940636553306,VA7m,22
720575940636553390,DM1,18
720575940636553390,DM4,20
720575940636553390,DM5,9
720575940636553390,DP1l,18
720575940636553646,DC1,9
720575940636553646,DL5,11
720575940636553646,DM1,12
720575940636553646,DP1l,9
720575940636553646,VA1d,12
720575940636553646,VM3,10
720575940636553646,VM5v,11
720575940636560730,DL2v,15
720575940636560730,VC4,5
720575940636605530,DC1,12
720575940636605530,DL3,6
720575940636605530,VA3,8
720575940636605530,VA5,10
720575940636640602,DL1,5
720575940636640602,DP1m,18
720575940636665262,VA5,7
720575940636665262,VM5v,12
720575940636675817,DC1,6
720575940636677190,DM1,24
720575940636677190,DM2,16
720575940636677190,DM4,19
720575940636677190,VA2,23
720575940636677190,VC2,29
720575940636677190,VC3,12
720575940636685894,DM1,23
720575940636685894,DM5,5
720575940636685894,VA2,7
720575940636769343,DA1,7
720575940636769343,DC1,25
720575940636769343,DL5,8
720575940636769343,DM1,17
720575940636769343,DM6,18
720575940636769343,VA7m,7
720575940636877936,D,14
720575940636877936,DA4m,18
720575940636877936,VA3,25
720575940636898281,DA1,20
720575940636898281,DC2,11
720575940636898281,VA6,10
720575940636898281,VC2,11
720575940636898281,VC3,7
720575940636920542,DM6,31
720575940636920542,VA1v,12
720575940636920542,VL2a,16
720575940636920542,VM5d,15
720575940636991856,DC3,14
720575940636991856,DL2v,7
720575940636991856,DM6,20
720575940636991856,VA6,12
720575940636991856,VA7m,13
720575940637050933,DM4,10
720575940637050933,DP1m,11
720575940637050933,VA3,28
720575940637050933,VC4,5
720575940637055797,DM5,5
720575940637055797,VA2,9
720575940637055797,VC4,12
720575940637118174,DA1,18
720575940637118174,DA4l,26
720575940637118174,DP1m,32
720575940637118174,VA3,26
720575940637118174,VM2,29
720575940637148486,DC3,7
720575940637148486,V,10
720575940637164260,DM6,8
720575940637164260,DP1l,20
720575940637164260,VA7m,10
720575940637169998,DA2,14
720575940637169998,DC1,29
720575940637169998,VA6,18
720575940637169998,VC3,22
720575940637184078,DC1,5
720575940637184078,V,12
720575940637184078,VA2,7
720575940637184078,VL2a,6
720575940637184078,VL2p,9
720575940637184078,VM7d,28
720575940637186638,DA1,26
720575940637186638,DM1,48
720575940637186638,VA3,16
720575940637186638,VC3,9
720575940637190990,DM4,13
720575940637190990,VM3,24
720575940637211462,D,13
720575940637211462,DA2,7
720575940637211462,DC1,5
720575940637211462,DL5,10
720575940637211462,DP1m,33
720575940637211462,VA6,8
720575940637222470,DP1m,10
720575940637222470,VA2,5
720575940637222470,VM2,9
720575940637222470,VM5d,6
720575940637225798,VP1d,10
720575940637277117,DA2,11
720575940637277117,DP1m,21
720575940637277117,VC3,10
720575940637277117,VM3,8
720575940637315418,DC1,6
720575940637315418,VA1d,11
720575940637315418,VC3,14
720575940637315418,VL2p,6
720575940637315418,VM7v,14
720575940637316029,VM7d,8
720575940637320381,D,20
720575940637320381,DM6,13
720575940637320381,DP1l,14
720575940637320381,VC3,7
720575940637339738,DA1,10
720575940637339738,DL1,12
720575940637339738,VA1d,20
720575940637372894,DA1,14
720575940637372894,DL2v,17
720575940637372894,VL2p,5
720575940637404750,DA1,6
720575940637404750,DA4m,29
720575940637404750,DC4,23
720575940637404750,DL2v,22
720575940637404750,VL2p,8
720575940637404750,VM5d,21
720575940637407209,VA4,17
720575940637407209,VM7d,55
720575940637434601,VA3,37
720575940637434601,VA7l,15
720575940637434601,VL2p,14
720575940637434601,VM5d,25
720575940637446622,DC2,8
720575940637446622,DL4,5
720575940637446622,VA6,14
720575940637465054,DL2v,19
720575940637465054,DL4,6
720575940637465054,VA1v,16
720575940637465054,VA7l,15
720575940637465054,VC3,14
720575940637508698,DM1,16
720575940637508698,DP1m,12
720575940637508698,VC4,11
720575940637526750,DL2d,11
720575940637526750,VC3,6
720575940637526750,VC4,28
720575940637526750,VL2a,16
720575940637526750,VL2p,29
720575940637580659,DL5,5
720575940637580659,VC3,10
720575940637580659,VM5d,6
720575940637580659,VM5v,13
720575940637594995,VA2,33
720575940637594995,VA4,14
720575940637594995,VA6,37
720575940637594995,VM5d,14
720575940637595507,DM1,23
720575940637595507,DP1m,14
720575940637595507,VA2,14
720575940637595507,VA4,14
720575940637595507,VM7d,17
720575940637657189,DL1,23
720575940637657189,VA4,21
720575940637657189,VM3,35
720575940637657189,VM7v,27
720575940637695395,DC1,10
720575940637695395,DM1,27
720575940637695395,VA4,18
720575940637695395,VC3,46
720575940637704765,DM4,17
720575940637704765,VA2,18
720575940637704765,VA5,17
720575940637704765,VA7m,23
720575940637704765,VM2,21
720575940637707069,DC1,8
720575940637707069,DM1,18
720575940637707069,DM4,13
720575940637707069,DP1m,44
720575940637707069,VM3,18
720575940637725272,DM2,18
720575940637725272,VA2,15
720575940637725272,VC2,6
720575940637726180,DL2d,20
720575940637726180,DL2v,14
720575940637726180,DM1,19
720575940637726180,VM1,6
720575940637733702,DC1,22
720575940637733702,DM1,23
720575940637733702,DM4,18
720575940637733702,VA2,12
720575940637733702,VA5,5
720575940637733702,VL2p,9
720575940637733702,VM4,9
720575940637737021,DC1,8
720575940637737021,DP1m,8
720575940637737021,VM3,7
720575940637737021,VP1d,9
720575940637746520,DA4l,9
720575940637746520,VA1d,15
720575940637746520,VC2,19
720575940637746520,VL2a,28
720575940637746520,VM5d,11
720575940637754019,DM4,18
720575940637754019,DM6,7
720575940637754019,DP1m,23
720575940637754019,VC3,16
720575940637754019,VC4,23
720575940637756349,D,32
720575940637756349,DL2v,32
720575940637756349,VA6,29
720575940637773117,DC1,9
720575940637773117,DL1,11
720575940637773117,DP1m,22
720575940637773117,VA1d,18
720575940637774426,DA4m,27
720575940637774426,DL1,14
720575940637774426,VA3,15
720575940637774426,VL1,7
720575940637788494,DC2,15
720575940637788494,DC4,11
720575940637788494,DM1,38
720575940637788494,VA6,9
720575940637788494,VC3,16
720575940637804260,DA2,5
720575940637804260,VA7l,11
720575940637804260,VC2,25
720575940637804260,VM5d,17
720575940637810239,DA2,13
720575940637810239,DA4l,17
720575940637810239,DL2d,24
720575940637810239,DP1l,25
720575940637810239,DP1m,15
720575940637810239,VA2,10
720575940637810239,VM2,22
720575940637826623,DL2v,17
720575940637826623,DM4,15
720575940637826623,DM6,22
720575940637826623,DP1m,16
720575940637826623,VA2,14
720575940637826623,VC3,10
720575940637835839,DL1,20
720575940637835839,DM1,24
720575940637835839,DP1l,17
720575940637846618,VA4,16
720575940637846618,VC3,18
720575940637846618,VM2,23
720575940637846618,VM3,20
720575940637846618,VM7d,53
720575940637849151,DM3,7
720575940637849151,VA2,10
720575940637849151,VA5,10
720575940637849151,VC1,18
720575940637849151,VC4,13
720575940637849151,VC5,10
720575940637849151,VM1,24
720575940637849151,VM4,14
720575940637869028,DM6,8
720575940637869028,DP1m,9
720575940637869028,VM1,14
720575940637869028,VM5d,13
720575940637869028,VM5v,21
720575940637907428,DA3,12
720575940637907428,DL5,14
720575940637907428,DM3,22
720575940637907428,VA7m,7
720575940637949161,DL2d,29
720575940637949161,DL3,27
720575940637949161,VA3,31
720575940637949161,VM5d,31
720575940637954532,DC1,18
720575940637954532,VA2,19
720575940637954532,VA7l,8
720575940637954532,VL2a,16
720575940637964521,VL2a,14
720575940637964521,VL2p,22
720575940637964521,VM4,14
720575940637964521,VM7d,13
720575940637970665,VA2,16
720575940637970665,VC2,8
720575940637970665,VC3,18
720575940637970665,VM1,25
720575940637970665,VM3,6
720575940638053865,DA1,10
720575940638053865,DL2d,9
720575940638053865,VA7m,6
720575940638179699,DM4,9
720575940638179699,DP1m,5
720575940638228643,DA1,5
720575940638228643,DL1,13
720575940638228643,DM5,5
720575940638228643,VA1v,11
720575940638228643,VM5v,13
720575940638445894,V,6
720575940638445894,VL2a,16
720575940638468678,DA1,15
720575940638468678,DP1m,13
720575940638468678,VA3,15
720575940638468678,VA7m,20
720575940638468678,VC2,9
720575940638468678,VM3,14
720575940638468678,VM5v,15
720575940638472006,DM1,9
720575940638472006,VA3,5
720575940638472006,VC3,6
720575940638480061,DA1,21
720575940638480061,DC2,24
720575940638480061,DL1,19
720575940638480061,VL2p,5
720575940638531637,DA1,14
720575940638531637,DC1,23
720575940638531637,DL5,19
720575940638531637,VM5v,13
720575940638561102,DL2v,12
720575940638561102,DP1l,17
720575940638561102,VM3,6
720575940638619358,DM1,30
720575940638619358,DM2,23
720575940638619358,DM4,20
720575940638619358,DP1l,35
720575940638619358,V,9
720575940638619358,VA4,6
720575940638626613,V,14
720575940638662352,VA7l,7
720575940638903248,DM5,13
720575940638903248,VA3,21
720575940638903248,VA4,7
720575940638903248,VA5,23
720575940638903248,VC4,26
720575940638925877,DM4,9
720575940638925877,VC1,13
720575940638925877,VM3,18
720575940638925877,VM5v,21
720575940638964131,D,30
720575940638964131,VA3,17
720575940638964131,VA7l,19
720575940638964131,VC3,24
720575940638964131,VM5v,25
720575940638975285,DA4l,6
720575940638975285,DM6,18
720575940638975285,VA3,30
720575940638975285,VC5,18
720575940638995005,DL2v,12
720575940638995005,DM1,12
720575940638995005,DM6,12
720575940639022243,DP1l,22
720575940639022243,DP1m,18
720575940639022243,V,13
720575940639022243,VA1v,10
720575940639022243,VA4,11
720575940639056061,DL2d,17
720575940639056061,DP1l,25
720575940639056061,VA4,14
720575940639056061,VA7m,27
720575940639056061,VL2p,19
720575940639056061,VM5d,15
720575940639057085,DC1,17
720575940639057085,DL5,9
720575940639057085,DM2,15
720575940639057085,DM4,14
720575940639057085,VA3,15
720575940639057085,VA5,20
720575940639069493,DA2,11
720575940639069493,DL1,19
720575940639069493,VA7l,24
720575940639069493,VL2p,6
720575940639071029,DM3,5
720575940639071029,VA7m,24
720575940639071029,VL2p,5
720575940639071029,VM2,13
720575940639078717,DC3,14
720575940639078717,DL2v,11
720575940639078717,DP1m,13
720575940639078717,VA4,9
720575940639078717,VA7m,10
720575940639090997,DA1,19
720575940639090997,DM1,37
720575940639090997,VA2,27
720575940639090997,VC3,9
720575940639100760,DC2,30
720575940639100760,V,13
720575940639100760,VA5,17
720575940639100760,VM7v,24
720575940639116888,DC1,19
720575940639116888,DM6,19
720575940639116888,VA1v,11
720575940639116888,VM5d,7
720575940639116888,VM5v,6
720575940639118168,DA2,12
720575940639118168,DC4,7
720575940639118168,DM2,11
720575940639118168,VA1v,19
720575940639118168,VA5,10
720575940639118168,VC4,22
720575940639158480,DL5,14
720575940639158480,VC1,7
720575940639158480,VM1,14
720575940639172560,DM1,9
720575940639172560,V,8
720575940639172560,VA4,6
720575940639202532,DL2v,10
720575940639202532,DM4,10
720575940639202532,DP1m,8
720575940639258613,DM1,10
720575940639258613,DM3,7
720575940639258613,VA7m,26
720575940639258613,VM5v,21
720575940639274574,VC1,7
720575940639274574,VM1,7
720575940639278325,VA4,9
720575940639278325,VA6,8
720575940639286606,VA3,24
720575940639286606,VC2,18
720575940639286606,VM3,10
720575940639409315,DM1,16
720575940639409315,DM4,15
720575940639409315,VC2,21
720575940639409315,VC3,6
720575940639409315,VM7d,21
720575940639417459,DL2v,16
720575940639417459,DP1m,27
720575940639417459,VA4,18
720575940639417459,VA6,24
720575940639417459,VM4,26
720575940639506749,DC1,7
720575940639506749,DC4,17
720575940639506749,VA1v,10
720575940639506749,VA6,10
720575940639506749,VC3,15
720575940639515965,D,11
720575940639515965,DC3,18
720575940639515965,DM3,9
720575940639515965,VM7v,23
720575940639534451,DC2,13
720575940639534451,DM1,25
720575940639534451,DM6,14
720575940639534451,DP1m,10
720575940639534451,VA7m,5
720575940639543715,DM1,9
720575940639543715,DM2,9
720575940639543715,DP1l,14
720575940639554675,DC3,30
720575940639554675,DM5,5
720575940639554675,DM6,26
720575940639554675,VA2,10
720575940639554675,VA4,6
720575940639554675,VM4,11
720575940639588723,DL5,15
720575940639588723,VC1,7
720575940639588723,VC3,16
720575940639588723,VL2a,8
720575940639593587,DP1m,16
720575940639593587,VA7l,8
720575940639593587,VA7m,14
720575940639593587,VM1,30
720575940639593587,VM7d,20
720575940639593587,VP1d,9
720575940639686232,DA4l,8
720575940639686232,DC4,16
720575940639686488,DC1,25
720575940639686488,VA6,19
720575940639686488,VC2,13
720575940639686488,VL2a,11
720575940639686488,VM5v,12
720575940639688611,DP1l,6
720575940639688611,VA1v,5
720575940639688611,VA3,12
720575940639688611,VA5,37
720575940639726555,DM2,20
720575940639726555,DM4,13
720575940639726555,VA5,11
720575940639726555,VC1,19
720575940639726555,VC3,30
720575940639727067,DA1,23
720575940639727067,DM4,25
720575940639727067,DP1m,32
720575940639727067,VA2,13
720575940639727067,VA4,13
720575940639727861,VA1d,13
720575940639727861,VM2,6
720575940639733211,DA1,19
720575940639733211,DL2d,24
720575940639733211,DL2v,15
720575940639733211,VA1v,7
720575940639733211,VA7l,11
720575940639733211,VM5d,13
720575940639749109,D,34
720575940639749109,DC1,17
720575940639749109,DM6,21
720575940639749109,DP1m,13
720575940639749109,VC3,28
720575940639846488,DC2,15
720575940639846488,DL2d,32
720575940639846488,VA6,16
720575940639846488,VM1,19
720575940639846488,VM5d,9
720575940639881600,DC2,14
720575940639881600,VA7m,14
720575940639881600,VC2,10
720575940639881600,VC5,7
720575940639881600,VL2a,25
720575940639903696,DC3,10
720575940639903696,DP1l,9
720575940639903696,VA1d,24
720575940639903696,VM1,24
720575940639986048,DM6,8
720575940639988352,DA1,29
720575940639988352,VA1d,19
720575940639988352,VA1v,13
720575940639988352,VA6,14
720575940639988352,VA7m,11
720575940640276955,DM3,25
720575940640276955,DM5,17
720575940640276955,VA1d,27
720575940640276955,VA2,12
720575940640276955,VA5,16
720575940640292571,DL5,15
720575940640292571,DM1,7
720575940640292571,VA1d,17
720575940640292571,VA2,8
720575940640292571,VL2p,7
720575940640292571,VM5v,14
720575940640487669,DA1,17
720575940640487669,DA4l,10
720575940640487669,DL4,10
720575940640487669,DM2,7
720575940640487669,DM6,12
720575940640566736,DL1,14
720575940640566736,VA3,17
720575940640566736,VA7l,9
720575940640566736,VA7m,7
720575940640566736,VL2p,13
720575940640566736,VM2,14
720575940640634787,DA1,21
720575940640634787,DL1,21
720575940640634787,VP1d,8
720575940640646864,DC1,24
720575940640646864,VA1v,24
720575940640646864,VA3,27
720575940640646864,VC3,9
720575940640646864,VL2p,17
720575940640646864,VM1,20
720575940640646864,VM5v,14
720575940640688336,VA5,21
720575940640688336,VA6,12
720575940640688336,VC2,19
720575940640688336,VC4,21
720575940640688592,DC2,9
720575940640688592,DM1,19
720575940640688592,DM2,6
720575940640688592,VL2a,17
720575940640688592,VM5d,10
720575940640756621,DC3,18
720575940640756621,DL5,27
720575940640756621,DM5,17
720575940640756621,VA1d,12
720575940640756621,VM3,24
720575940640758157,DA1,15
720575940640758157,DC3,9
720575940640758157,DM1,8
720575940640758157,DP1m,11
720575940640758157,VA6,16
720575940640758157,VL2p,6
720575940640883931,DC3,9
720575940640883931,DL2v,10
720575940640883931,DM4,15
720575940640883931,DP1m,24
720575940640883931,VC2,14
720575940640905205,DA1,17
720575940640905205,VL2p,31
720575940640905205,VM5v,26
720575940640905205,VM7v,29
720575940641079029,VM1,8
720575940641079029,VM5d,10
720575940641084405,DC3,24
720575940641084405,DM6,25
720575940641084405,VA3,19
720575940641084405,VM5d,11
720575940641355739,VA2,5
720575940641355739,VC2,11
720575940641360091,DM1,13
720575940641360091,DP1m,15
720575940641360091,VA2,9
720575940641360091,VM7d,6
720575940641362907,DC1,17
720575940641362907,DL1,12
720575940641362907,DM4,5
720575940641362907,DP1l,10
720575940641362907,VA5,19
720575940641362907,VL2a,12
720575940641536397,DC3,11
720575940641536397,VC2,19
720575940641536397,VL2a,10
720575940641866912,DA1,12
720575940641866912,DL1,9
720575940641866912,DM2,10
720575940641866912,DM6,19
720575940641866912,V,7
720575940641866912,VM4,8
720575940641889952,DA1,13
720575940641889952,DL3,7
720575940641889952,DM1,19
720575940641889952,DM2,16
720575940641889952,VA4,18
720575940641936584,DM1,20
720575940641936584,DM3,17
720575940641936584,DP1m,16
720575940641936584,VA7l,18
720575940641936584,VM3,18
720575940642010056,DC1,7
720575940642010056,DM6,8
720575940642010056,VC3,8
720575940642010056,VM5d,10
720575940642010056,VM5v,8
720575940642022088,V,19
720575940642108301,DP1l,17
720575940642108301,VM5v,9
720575940642162573,DM1,20
720575940642162573,DM6,11
720575940642162573,VM5d,6
720575940642328736,VA1v,28
720575940642328736,VA4,19
720575940642328736,VC3,28
720575940642338464,DA2,8
720575940642338464,DC1,6
720575940642338464,DL1,14
720575940642338464,DM5,7
720575940642338464,VM1,25
720575940642347936,DL1,11
720575940642347936,DL2v,21
720575940642347936,VA7m,25
720575940642347936,VC1,15
720575940642383520,DC1,14
720575940642948887,DC4,27
720575940642948887,DL2v,11
720575940642948887,DM4,12
720575940642948887,DM5,12
720575940642948887,VA2,18
720575940642948887,VM5d,23
720575940643063200,DC2,16
720575940643063200,DM4,18
720575940643063200,VM3,15
